Date,RollingSharpe_36M,RollingSharpe_1Y
2019-07-03,1.5022225299057534,0.6158477511532833
2019-07-08,1.5165140554064467,0.577722564719726
2019-07-09,1.5532830245553186,0.572629479153659
2019-07-10,1.5772899933911084,0.6280766375524606
2019-07-11,1.5988325010135647,0.6429736251680951
2019-07-12,1.6054178742475458,0.7003884986998099
2019-07-15,1.61275026924073,0.730976178098447
2019-07-16,1.6235864450323496,0.7445097170221171
2019-07-17,1.5871681133016555,0.7012405857649223
2019-07-18,1.5755265860927112,0.7486610298399733
2019-07-19,1.5919687096200787,0.7245486216012063
2019-07-22,1.5999339442192357,0.7784136183508836
2019-07-23,1.617612738124681,0.7944417155895136
2019-07-24,1.6541430728563538,0.877368831620767
2019-07-25,1.624466986087933,0.8447619940605586
2019-07-26,1.657913152207488,1.08094212677478
2019-07-29,1.6284820324591351,1.0728522883061473
2019-07-30,1.5874274936483466,1.0274258050671465
2019-07-31,1.5568537591560265,0.8981578235301013
2019-08-01,1.5213990859466584,0.8322675816627864
2019-08-02,1.4723020084224452,0.7195754454628941
2019-08-05,1.3725019785747663,0.5147575696788314
2019-08-06,1.3925701768168457,0.5249047760720421
2019-08-07,1.4121578912443662,0.4818939917659795
2019-08-08,1.4530186209116553,0.5972734938232754
2019-08-09,1.4214984957054495,0.587914519217791
2019-08-12,1.370862357433146,0.4151076954048502
2019-08-13,1.4221465765293302,0.4957827023714079
2019-08-14,1.3992422715948611,0.40609541154163237
2019-08-15,1.4002969225697293,0.29329827232347977
2019-08-16,1.4413376874554813,0.37013061653028306
2019-08-19,1.4647154823823243,0.47220168997082473
2019-08-20,1.4453381480722964,0.4258993950169978
2019-08-21,1.4706959011057086,0.48474897830428193
2019-08-22,1.428681549543721,0.4091669835828669
2019-08-23,1.3453687786694517,0.2360319348172017
2019-08-27,1.3517225716811534,0.2602975645576208
2019-08-28,1.3322293232594171,0.2944467773683183
2019-08-29,1.4663303534924257,0.4386251373123636
2019-08-30,1.5360903913113706,0.4289325973383239
2019-09-04,1.5167445960818,0.48161807161747583
2019-09-05,1.5066843727771255,0.5232869927299113
2019-09-06,1.474288078029272,0.4851000991346685
2019-09-09,1.4629071363678343,0.443494050953992
2019-09-10,1.4621973942514954,0.40677871361783713
2019-09-11,1.4670491180792389,0.42961099765043087
2019-09-12,1.4398439606545084,0.44697644543412496
2019-09-13,1.4200480422201616,0.5020477931445689
2019-09-16,1.387548765373522,0.4878150411708739
2019-09-17,1.3857089844982087,0.5009940597464836
2019-09-18,1.377779210518674,0.5742102816513353
2019-09-19,1.3909594044219682,0.5499126761036436
2019-09-20,1.3599276353699608,0.5388221228747304
2019-09-23,1.368544432845623,0.5267979615300284
2019-09-24,1.2814938452660516,0.4560584158465461
2019-09-25,1.3134728640758584,0.4822774857580398
2019-09-26,1.2986693194155339,0.4770427845643397
2019-09-27,1.3035569474194828,0.425634000545497
2019-09-30,1.3036585184900198,0.38185486106950006
2019-10-01,1.2636492125677805,0.2934371779398005
2019-10-02,1.1903584293919187,0.18181863811588225
2019-10-07,1.1868132485830387,0.19114410874595936
2019-10-08,1.135156667393193,0.13069554797144295
2019-10-09,1.1818361411855842,0.2531220992777192
2019-10-10,1.1936126565996348,0.3133356181448704
2019-10-11,1.2062231320518488,0.39163901212323493
2019-10-14,1.1728961892611656,0.34136508608202626
2019-10-15,1.1832093175344602,0.38808740274849357
2019-10-16,1.1422727086969038,0.30091041110905703
2019-10-17,1.145815502953192,0.28082535941252157
2019-10-18,1.1195750911539633,0.31519907384136686
2019-10-21,1.1302489780654819,0.30120395625880786
2019-10-22,1.109027694842011,0.29968510816628424
2019-10-23,1.1193918300526862,0.24153966303366634
2019-10-24,1.160828042091745,0.30401176624884
2019-10-25,1.1556894343625468,0.30127302593556843
2019-10-28,1.1764596977802697,0.375040682609948
2019-10-29,1.1583478411232344,0.3509051320387659
2019-10-30,1.1565461847991068,0.31242158968514605
2019-10-31,1.1652129447721822,0.29194566185597726
2019-11-01,1.1985328054152864,0.34060731487240353
2019-11-04,1.24135065300659,0.44210194065482356
2019-11-05,1.251414306347416,0.543768262783213
2019-11-06,1.2559272217638424,0.5988505778660776
2019-11-07,1.2682079459179134,0.65285061731912
2019-11-08,1.2463980070160154,0.8409581857461702
2019-11-11,1.2436867446188091,0.9094453463069676
2019-11-12,1.2762562189815727,0.82747622971582
2019-11-13,1.3266384558831652,0.8471147351587014
2019-11-14,1.2962100583605567,0.7077358933341716
2019-11-15,1.3300677276580235,0.7420863100567469
2019-11-18,1.318815300429374,0.8209586335321021
2019-11-19,1.2921540535461076,0.8145952146568624
2019-11-20,1.2857485336255918,0.7705402986336293
2019-11-21,1.2664792623144305,0.8298826238979269
2019-11-22,1.2785652087336155,1.0160995814632607
2019-11-25,1.27670233941499,0.9747940746629903
2019-11-26,1.2606671064491481,1.1270165151974458
2019-11-27,1.2806428693215366,1.1971088895954058
2019-12-02,1.2735545190240558,1.0685283054938797
2019-12-03,1.223095393014043,0.8734334968428742
2019-12-04,1.205245638086328,0.7875885536952781
2019-12-05,1.205560248551192,0.8300957873423409
2019-12-06,1.2300292596712097,0.9109862735348504
2019-12-09,1.2048658574253877,0.8761782428214783
2019-12-10,1.2019714048665635,0.7651507715601956
2019-12-11,1.2135949643980068,0.8152556096016338
2019-12-12,1.2227891441212733,0.9640123955853631
2019-12-13,1.2481216814463512,1.1509926420154575
2019-12-16,1.278285348511587,1.2175885304701934
2019-12-17,1.2998589249600363,1.3182403876211517
2019-12-18,1.2898699315585513,1.2028364111265448
2019-12-19,1.318981187560917,1.2487149833713773
2019-12-20,1.303772975456208,1.4072567585044986
2019-12-23,1.3210959726056253,1.574543923758642
2019-12-30,1.3007447529959697,1.4724513843517493
2020-01-03,1.2776599255936634,1.3314530126080288
2020-01-06,1.256015839806469,1.3118977497811997
2020-01-07,1.2541917944074659,1.2331686442175227
2020-01-08,1.2732372718846503,1.24163993776445
2020-01-09,1.3087572398964809,1.2934638494721655
2020-01-10,1.3238832782865546,1.2113547795431574
2020-01-13,1.3636360284910796,1.5005073111803815
2020-01-14,1.3711686781548647,1.6015991073759797
2020-01-15,1.3928195363455385,1.609576461310862
2020-01-16,1.4455070469280231,1.6391630258514027
2020-01-17,1.4899717398097374,1.6569344705187663
2020-01-22,1.4476802446844474,1.6711473161686707
2020-01-23,1.4473596600790017,1.7708320066164667
2020-01-24,1.423856133914804,1.8796796692959077
2020-01-27,1.3614590329477718,1.6707582323205634
2020-01-28,1.4010267705184007,1.7926840146428833
2020-01-29,1.40901268582729,1.8996702708833202
2020-01-30,1.3804487826689473,2.0162390918518334
2020-01-31,1.3227036230102822,1.85402331305732
2020-02-03,1.3304658353211485,2.254101907429882
2020-02-04,1.3570739847462219,2.224133586146406
2020-02-05,1.3628772237347617,2.2377618264284536
2020-02-06,1.3586412760034734,2.226012598426732
2020-02-07,1.3309368814982567,2.033443725745721
2020-02-10,1.3519251196197415,2.0775009695922533
2020-02-11,1.369780544658274,2.1405963541527298
2020-02-12,1.3869880718026262,2.2643059485445844
2020-02-13,1.4048697832563457,2.160545833437474
2020-02-14,1.4168243151139701,2.168243074875935
2020-02-19,1.4242883920553036,2.204386997754317
2020-02-20,1.4147918639480837,2.0735801257811564
2020-02-21,1.3329986376779535,1.956219011297666
2020-02-24,1.2132073453647128,1.5748352898791063
2020-02-25,1.1399472933751245,1.3111015067668468
2020-02-26,1.1492713749170536,1.4269034250987618
2020-02-27,0.9984339883599576,1.0585934480066983
2020-02-28,0.9939562082489368,0.8963078888553165
2020-03-02,1.0723537041435123,1.0799340612543682
2020-03-03,1.044407614467974,0.9809602863505474
2020-03-04,1.1001609758859243,1.0962807913481292
2020-03-05,1.0656939153105889,0.9545334081211789
2020-03-06,1.0003689191488592,0.7755394088231087
2020-03-09,0.8043424266688425,0.40218652010133993
2020-03-10,0.8743070283256974,0.5892451157186154
2020-03-11,0.8029033016868126,0.38229520979476384
2020-03-12,0.5704396331001614,-0.14249129550602732
2020-03-13,0.7057724479283501,0.16110803825791684
2020-03-16,0.4821182108005634,-0.2224574466109723
2020-03-17,0.5631358988946038,-0.019115448893786035
2020-03-18,0.4780302821326278,-0.21738165746509983
2020-03-19,0.4871329388667834,-0.17281395300420416
2020-03-20,0.45680306978079754,-0.2508252682478655
2020-03-23,0.4115536744532337,-0.35310955140292166
2020-03-24,0.5643939514403192,0.06291764739484401
2020-03-25,0.5959787069337196,0.1308183031665956
2020-03-26,0.6512058057667828,0.2638383077474141
2020-03-27,0.5743262656426622,0.0825027799579972
2020-03-30,0.624048229566056,0.17300521768322108
2020-03-31,0.6359756483129284,0.20706767714448168
2020-04-01,0.5705463168797331,0.09665397659710018
2020-04-02,0.5887378653287195,0.21373448849224685
2020-04-03,0.5494676823034461,0.186687466012114
2020-04-06,0.6302741211597973,0.30665137547767923
2020-04-07,0.6358230564296532,0.2976992237174942
2020-04-08,0.6778579550339022,0.3436973644673436
2020-04-09,0.7029636119344713,0.3954799918570101
2020-04-14,0.7239795068954111,0.42481195349338235
2020-04-15,0.680791661724294,0.3225697756504462
2020-04-16,0.6821498481660092,0.3473838071050543
2020-04-17,0.7101287462555739,0.4295133155935742
2020-04-20,0.6934144112939474,0.34273407910785303
2020-04-21,0.6418515867342854,0.32148441299115194
2020-04-22,0.6847946087675878,0.4393966199998631
2020-04-23,0.6902073743428004,0.45208719001123465
2020-04-24,0.6944664742388699,0.49592181117383954
2020-04-27,0.7048720096990896,0.505586805181169
2020-04-28,0.6883943696179493,0.46123901059182265
2020-04-29,0.7339692397960879,0.511625354168012
2020-04-30,0.7088212148976589,0.4504271038033016
2020-05-05,0.7363604308744597,0.4789112964050167
2020-05-06,0.742824224528053,0.47752366489667003
2020-05-07,0.760177145060237,0.4907750921763255
2020-05-11,0.7887505028342703,0.5385003619887135
2020-05-12,0.7682024977600032,0.5089402474908284
2020-05-13,0.7197907032384468,0.44037655148331184
2020-05-14,0.7158909993251356,0.42370186933784965
2020-05-15,0.727178348683561,0.42301843139092765
2020-05-18,0.7779812128762881,0.5222757365135278
2020-05-19,0.767897717993308,0.48751105686439805
2020-05-20,0.8001170614214385,0.5461340707083877
2020-05-21,0.7934755789973482,0.5282019416573654
2020-05-22,0.7909499886642376,0.5106594529706244
2020-05-26,0.8034136631625557,0.5572032402624388
2020-05-27,0.8171136215907456,0.5717009203352053
2020-05-28,0.8131187114738734,0.5703028213295911
2020-05-29,0.8240656977378016,0.5820319682919595
2020-06-03,0.8424675084593264,0.6622825454805481
2020-06-04,0.8332669898482254,0.6163402979715181
2020-06-05,0.8854956593790625,0.7635247732215237
2020-06-08,0.8827601628926006,0.771824938348863
2020-06-09,0.8808319723385312,0.7946743128671522
2020-06-10,0.8959265738520495,0.8121170532872237
2020-06-11,0.8168034854021861,0.7367608568721735
2020-06-12,0.813681062354362,0.7097232333340487
2020-06-15,0.8162735795502517,0.6940101319551155
2020-06-16,0.8472092089099341,0.7268848964509192
2020-06-17,0.8572669316043794,0.7562714971081417
2020-06-18,0.8585011054876879,0.8046468825072957
2020-06-19,0.8560541605231103,0.7693410669428988
2020-06-22,0.867512982728711,0.7936419553916237
2020-06-23,0.878383995672274,0.8673546586990317
2020-06-24,0.8385043240377363,0.7872726529898589
2020-06-25,0.8507542819146281,0.8192313967564083
2020-06-26,0.8325988934314733,0.7936049056187351
2020-06-29,0.8546825287729556,0.8122112015343028
2020-06-30,0.8787147628457689,0.8810482555103952
2020-07-01,0.8768749217306421,0.9070286995306228
2020-07-02,0.9016288743146683,0.8860859392529544
2020-07-07,0.8704990434892278,0.822564270845649
2020-07-08,0.8880321248566098,0.824674386521488
2020-07-09,0.862397864806763,0.7654342541531185
2020-07-10,0.867172430306631,0.8225902225511785
2020-07-13,0.8729599938420194,0.80808191036122
2020-07-14,0.8806043912568657,0.8436964419104201
2020-07-15,0.8889353998254167,0.861359738508944
2020-07-16,0.8639055208057257,0.7932801640745527
2020-07-17,0.8656418308040389,0.8210997158062182
2020-07-20,0.8820179133543082,0.8429363478423071
2020-07-21,0.8691074461345253,0.8359989414722562
2020-07-22,0.8657311948582761,0.8338806067373093
2020-07-23,0.8340326594802716,0.8208226154235522
2020-07-24,0.8108480895743228,0.7699538150471269
2020-07-27,0.821902922677538,0.7715868473414409
2020-07-28,0.8116899481140449,0.7469986992313166
2020-07-29,0.8147387332360814,0.741617200253193
2020-07-30,0.8007762044249164,0.7181645120124885
2020-07-31,0.8445250125103431,0.7111985602667638
2020-08-03,0.8775374545563099,0.8041433561683675
2020-08-04,0.8730259311050592,0.8033518186053689
2020-08-05,0.8768513898030664,0.8060606785702715
2020-08-06,0.8689224559155866,0.8021239161617919
2020-08-07,0.8512315021818371,0.7723939484995588
2020-08-10,0.8395181151941489,0.7426622869273172
2020-08-11,0.8260760345675489,0.7316724654971652
2020-08-12,0.8538401410448793,0.8035905091055829
2020-08-13,0.8530756064095472,0.7916437753073892
2020-08-14,0.8322825922129395,0.7792464559129164
2020-08-17,0.8317968220545741,0.7807141687713995
2020-08-18,0.8344069255858567,0.752261328077827
2020-08-19,0.8295077951063818,0.7323092093274534
2020-08-20,0.8327323192130471,0.7456144947100924
2020-08-21,0.8426202980708406,0.7291351388217592
2020-08-24,0.8742968613044483,0.7673946257034289
2020-08-25,0.8832650113057634,0.789354576296952
2020-08-26,0.8929383280085337,0.8579844897879484
2020-08-27,0.9047328494202242,0.8935597933641756
2020-08-28,0.9373433916505117,0.9831538428211876
2020-09-01,0.9535412903570902,1.144137714131936
2020-09-02,0.964081793258183,1.1672146706837259
2020-09-03,0.8923835112893918,0.9910940016539814
2020-09-04,0.8679200328052421,0.8597161779853394
2020-09-09,0.9036476860883098,0.9685251119748778
2020-09-10,0.8774109800767154,0.9759072574778102
2020-09-11,0.8793004286618349,0.9137736718295061
2020-09-14,0.9178163376740606,1.0253790270137728
2020-09-15,0.9220332947612289,1.0848157711988122
2020-09-16,0.9201058433787624,0.9944740707206179
2020-09-17,0.9183270147429416,0.9313490335118412
2020-09-18,0.9049290777869404,0.9231416002461348
2020-09-21,0.8962725582102865,0.8564089970288038
2020-09-22,0.9008273117183949,0.9180568685748085
2020-09-23,0.8566144253628836,0.9237965109131556
2020-09-24,0.858402388081526,0.9149903862903221
2020-09-25,0.8589140636145238,0.9505980457492705
2020-09-28,0.876225792474047,0.9553313551929518
2020-09-29,0.863406308553233,0.9302227273582345
2020-09-30,0.8757605985808325,0.919308343757489
2020-10-01,0.8762542284341007,0.8873737368958887
2020-10-02,0.8531201059239852,0.8644192140043719
2020-10-05,0.8799469186899782,0.9314278342518277
2020-10-06,0.8731518521310242,0.9022991798731927
2020-10-07,0.8939944226461565,0.9000075959193599
2020-10-08,0.9037545141545691,0.9149006181462046
2020-10-09,0.9257261140695685,0.9670219832029305
2020-10-12,0.9506200869707929,1.0196494615254508
2020-10-13,0.9548446882902245,1.0064563126682968
2020-10-14,0.9499148291323712,0.987047282292383
2020-10-15,0.9291740505067606,0.9457072788405119
2020-10-16,0.9292028226867282,0.9800939931272622
2020-10-19,0.9038540537576427,0.9354366961108969
2020-10-20,0.9018595819352584,0.976562204512501
2020-10-21,0.8829624110064069,0.9280769583279688
2020-10-22,0.8925773279382485,0.9385392729590496
2020-10-23,0.9078293479658817,0.9682536190552686
2020-10-26,0.906796261163002,0.8998309004767303
2020-10-27,0.9082770846235417,0.9383897067227189
2020-10-28,0.8317309998281919,0.889293786591899
2020-10-29,0.839555873049138,0.9229346881404812
2020-10-30,0.823181476749958,0.9579205123779057
2020-11-02,0.8575505383146598,0.9575755171767936
2020-11-03,0.880059293774973,0.9790576963055939
2020-11-04,0.921982093969085,1.0363816491626927
2020-11-05,0.9379346219971965,1.1222499050610244
2020-11-06,0.9618427679930202,1.155215046340259
2020-11-09,0.9746925864887739,1.208820090936207
2020-11-10,0.9415313213251829,1.1667289179281999
2020-11-11,0.9686609125987848,1.2440019385791892
2020-11-12,0.9497038285249427,1.2184029886771794
2020-11-13,0.9511428413787966,1.2500845468778403
2020-11-16,0.9687359562725737,1.2935473640691226
2020-11-17,0.9617538729061353,1.233299026109444
2020-11-18,0.9578825699778434,1.2172774701541538
2020-11-19,0.9746704194060198,1.1937218828937826
2020-11-20,0.9573211010241318,1.2097704790411155
2020-11-23,0.9548758767329285,1.2143977807281678
2020-11-24,0.9731404181285059,1.2677901766694197
2020-11-25,0.9728607956740412,1.2156768953132602
2020-11-30,0.9670698457234045,1.143269833780351
2020-12-01,0.9773577163903459,1.1735073594578924
2020-12-02,0.9810511922308183,1.197007927076895
2020-12-03,0.9803610847657623,1.1630098687035773
2020-12-04,0.9893250724837188,1.1775033065943157
2020-12-07,0.9974765654198519,1.2009979355181517
2020-12-08,1.0159190644019271,1.188855704649304
2020-12-09,0.9955633538959766,1.151317564060426
2020-12-10,0.9877915221210539,1.1771952395606091
2020-12-11,0.9791770644419544,1.144670832112801
2020-12-14,0.967535628869927,1.1418123605961201
2020-12-15,0.9672940980741863,1.1722996728576596
2020-12-16,0.9706886151931435,1.1989534191178943
2020-12-17,0.9820685451232655,1.2309368535402871
2020-12-18,0.9645798618045124,1.2186312119929
2020-12-21,0.9658776997607412,1.189201133274597
2020-12-22,0.9716885167411654,1.2087685608324044
2020-12-23,0.96924470675456,1.1945127153813795
2020-12-30,0.9603693488863875,1.2134374100819372
2021-01-05,0.9814299122018282,1.3021947313915696
2021-01-06,0.9800266091018415,1.3140566034162222
2021-01-07,1.0066703001836705,1.3840898507628958
2021-01-08,1.0154153639981547,1.3567359777541355
2021-01-11,1.0042476410987464,1.3579664193616927
2021-01-12,1.0049534436674155,1.3489259785505032
2021-01-13,0.999993358017945,1.3297204269015168
2021-01-14,1.007348616353078,1.3017690656786653
2021-01-15,0.9896957038268737,1.2595789698456814
2021-01-20,1.022170027176706,1.27231574580038
2021-01-21,1.017159953773327,1.2569882273144752
2021-01-22,0.9877099731390204,1.2565106711255212
2021-01-25,0.9977762836341872,1.2589696919086029
2021-01-26,0.99605486607648,1.2546569644741012
2021-01-27,0.9629953238226885,1.1648871514173105
2021-01-28,0.9613468904916562,1.1963984372901086
2021-01-29,0.9210638866920287,1.149011262157758
2021-02-01,0.9334093989788586,1.2140923453431764
2021-02-02,0.9429426919956487,1.2261672822619187
2021-02-03,0.9421800534546816,1.2186141807875388
2021-02-04,0.9512988054599959,1.186515682417189
2021-02-05,0.9575242377033538,1.1869380635802917
2021-02-08,0.9695125460942811,1.168729107033547
2021-02-09,0.9761310669514917,1.1635051426376375
2021-02-10,0.9796079060304724,1.1452552613415612
2021-02-11,0.9843811120880825,1.1321828240216396
2021-02-12,1.0019623031725406,1.1339464205245007
2021-02-17,0.9713206899427318,1.090565686770318
2021-02-18,0.9269879945671138,1.050286990936193
2021-02-19,0.9365011128988722,1.0931271838404457
2021-02-22,0.9162060691510671,1.132737872485985
2021-02-23,0.8914667533653814,1.0553744229978814
2021-02-24,0.9357195015550334,1.094703200244153
2021-02-25,0.8932425238233369,1.0220568639018957
2021-02-26,0.8942818679574204,1.0701329734007927
2021-03-01,0.9443878533830963,1.1124620368444187
2021-03-02,0.9410495668565922,1.023559251377833
2021-03-03,0.9189872511861571,0.9473879663113143
2021-03-04,0.8737540386719733,0.8455257500333823
2021-03-05,0.8683001233496832,0.9029417418079787
2021-03-08,0.8355556280356635,0.8407957329948508
2021-03-09,0.8691286483599594,0.9021745146024944
2021-03-10,0.8865773714578545,0.9056131914870782
2021-03-11,0.9233835879696759,0.9914986389365198
2021-03-12,0.903796994826793,0.9674554578439786
2021-03-15,0.8962465759913527,0.9576372192431116
2021-03-16,0.9079982319181206,0.9838662780984135
2021-03-17,0.9048415283801361,1.029486922045333
2021-03-18,0.8745705364307216,1.106267957032765
2021-03-19,0.8731559105923717,1.1740996593131072
2021-03-22,0.8899947939914656,1.1952015071690187
2021-03-23,0.8770004218376917,1.3415187028988433
2021-03-24,0.8726245810055151,1.3411254075316625
2021-03-25,0.8547414063962071,1.1944684289233056
2021-03-26,0.8599346672181235,1.2897693536755765
2021-03-29,0.846063524302051,1.1811750803580525
2021-03-30,0.8433877426284668,1.2183973093702583
2021-03-31,0.8525403005067596,1.3506352174975582
2021-04-01,0.8704505864992632,1.6930190388537856
2021-04-06,0.9030883432941051,1.6446745249105519
2021-04-07,0.899660909689044,1.7785365828156074
2021-04-08,0.8998461385360039,2.260270215964908
2021-04-09,0.897277667382882,2.079721157505369
2021-04-12,0.9033273255333608,2.5979950253455564
2021-04-13,0.905405328989745,2.4461666812152862
2021-04-14,0.9008991888343996,2.680103007812614
2021-04-15,0.9138709760165501,2.6760539385351363
2021-04-16,0.9278453089284886,2.742304209466005
2021-04-19,0.9177580823815865,2.8319130529076406
2021-04-20,0.8827381592241527,2.574307600318042
2021-04-21,0.9026970172556076,2.5577246305329426
2021-04-22,0.9112516563293497,2.3846984675477363
2021-04-23,0.9206495889824337,2.7116808600862843
2021-04-26,0.9451199738644414,2.647012780412765
2021-04-27,0.9671994389754209,2.5688278746043878
2021-04-28,1.0150803884653699,2.7953170309648634
2021-04-29,1.0069373920086704,2.711095453504178
2021-04-30,0.9913134450055173,2.738836513469862
2021-05-04,1.016127269874606,2.478110296318275
2021-05-05,1.008108917142017,2.4785994046449953
2021-05-06,0.9726974942212511,2.383714944021286
2021-05-07,0.9902692788248387,2.3859283701460448
2021-05-10,0.9413293363851654,2.1679077906899002
2021-05-11,0.8961427644468816,2.231479338134178
2021-05-12,0.8594112499905179,2.055285034120125
2021-05-13,0.8776113780841909,2.013362212551619
2021-05-14,0.9034319779466149,2.1478246128567613
2021-05-17,0.8767699174853126,2.2989700367242074
2021-05-18,0.8557824525127123,2.1358009529067794
2021-05-19,0.8586439180521104,2.100886974769281
2021-05-20,0.9038823148057993,2.145431473695483
2021-05-21,0.9203932598912526,2.1085339011493724
2021-05-26,0.9313925513842273,2.1571231881721085
2021-05-27,0.9181588013863704,2.026512919842151
2021-05-28,0.9062174526167682,2.1113514945435083
2021-06-01,0.9073597810384249,2.039048612008769
2021-06-02,0.8979463738081409,2.028043698521393
2021-06-03,0.8668654890838917,1.94254387038784
2021-06-04,0.8794262937378298,1.92687061824792
2021-06-07,0.9082045350956495,1.9878985697528593
2021-06-08,0.9227333054928692,2.1152916970661617
2021-06-09,0.9256395626611111,2.138642089452879
2021-06-10,0.9289039716979552,2.099557484500085
2021-06-11,0.9689524822391392,1.9932495231214786
2021-06-14,0.9695493869862024,2.0659095469415636
2021-06-15,0.9726893101702583,1.9496434975269168
2021-06-16,1.0132172713829133,1.9939222774840202
2021-06-17,1.0484879600569856,1.9862527225378859
2021-06-18,0.9914202720273917,1.849224336420306
2021-06-21,1.0273025100399724,1.870127316009327
2021-06-22,1.0531573493046331,1.8938099306245908
2021-06-23,1.033412285388333,1.850047554934107
2021-06-24,1.0608170993093204,1.8013003625364208
2021-06-25,1.051485480256478,1.8496932790512632
2021-06-28,1.0373250410341834,1.7914119946431135
2021-06-29,1.0668836462960614,1.802811083493965
2021-06-30,1.059447523065243,1.8092188029673644
2021-07-01,1.0427297627584056,1.7989697000754874
2021-07-02,1.0509611508329197,2.1927779014447375
2021-07-07,1.0471629500974429,2.196903257268683
2021-07-08,1.03290653610365,2.0879200861983755
2021-07-09,1.0491586923128051,2.051940844843348
2021-07-12,1.039882147960706,2.075580349011519
2021-07-13,1.033784312220209,2.1008489471700353
2021-07-14,1.0414197753291494,2.105737186335415
2021-07-15,1.0434982173950804,2.0213002921089447
2021-07-16,1.0338985310117943,1.9277209112734641
2021-07-19,1.021308338545003,1.987297367230221
2021-07-20,1.0537509863878765,2.0346922100755114
2021-07-21,1.060109616876097,2.201250483548119
2021-07-22,1.0619423665914347,2.155679529912788
2021-07-23,1.0856739620241542,2.155961233691578
2021-07-26,1.0903262557368762,2.169622643426935
2021-07-27,1.05070244404397,2.0451925555893413
2021-07-28,1.0556057404121562,2.1896551246492297
2021-07-29,1.0502431532800511,2.179666252734571
2021-07-30,1.0368850755614918,2.186702910007137
2021-08-02,1.0419934659201033,2.1349018539480413
2021-08-03,1.043406782863712,2.180925709358302
2021-08-04,1.0517937642716764,2.1556834032951957
2021-08-05,1.0538783506403262,2.1384620439650015
2021-08-06,1.0570507146390504,2.2083905931079966
2021-08-09,1.0662614632388427,2.198835057210241
2021-08-10,1.0562708622628398,2.134025520549949
2021-08-11,1.0577581060332402,2.1666833219651886
2021-08-12,1.0654987589569667,2.1879567801823265
2021-08-13,1.0827794070351668,2.304715790553337
2021-08-16,1.0692499140625933,2.3452721305232944
2021-08-17,1.0810451710524378,2.297364649489919
2021-08-18,1.057753352338333,2.2804001173735093
2021-08-19,1.0634634037971193,2.2298155939118667
2021-08-20,1.0600036340968197,2.3241498526871376
2021-08-23,1.0701300878041389,2.3497428092268353
2021-08-24,1.0734395565847696,2.246898876962245
2021-08-25,1.0695509749153733,2.237802580886996
2021-08-26,1.0660602601775842,2.1655560198203117
2021-08-27,1.0754428833414695,2.1960436320603294
2021-08-31,1.084451345378394,2.23118334730251
2021-09-01,1.0833747696163658,2.2518538927692893
2021-09-02,1.0831475146327758,2.2581533345650286
2021-09-03,1.0784414941588327,2.1577774810623365
2021-09-08,1.0792000580707457,2.1353734415823866
2021-09-09,1.0759063229462786,2.1704422706499327
2021-09-10,1.074710738763536,2.1085373309525846
2021-09-13,1.0664071565016235,2.111553415106918
2021-09-14,1.0805156313618838,2.124063501894772
2021-09-15,1.0847774833016277,2.147976419292109
2021-09-16,1.1217292043790217,2.0977568273485088
2021-09-17,1.1007635370713587,1.9522273560186514
2021-09-20,1.0695702250363428,1.822014403281338
2021-09-21,1.063470678839663,1.7978564670232295
2021-09-22,1.0810602919783068,1.8629743500471385
2021-09-23,1.0916863319298296,1.8498830533052892
2021-09-24,1.0956244844721763,1.7755045574606558
2021-09-27,1.0757199760345466,1.6470446754367283
2021-09-28,1.023487088471035,1.8440582613752972
2021-09-29,1.0186169862535512,1.9615612941612253
2021-09-30,1.0234120909289606,1.7941797620702566
2021-10-01,1.0084022787415066,1.9029854303768585
2021-10-04,0.9774392376084049,1.8017300457062597
2021-10-05,1.0123994345485638,1.8270228869072218
2021-10-06,1.0141025249002829,1.8402352589898932
2021-10-07,1.0262625311528335,1.9835315372413094
2021-10-08,1.0250666170661438,1.99051221415201
2021-10-11,1.021442409376633,2.0448540923993384
2021-10-12,1.0177410232096908,2.09879294638155
2021-10-13,1.0146710220258224,2.052258595764027
2021-10-14,1.0357377307115656,2.333335379217309
2021-10-15,1.0424437508702944,2.3518218032215312
2021-10-18,1.0590938618881705,2.3191574364820737
2021-10-19,1.086060534703552,2.2707993032184532
2021-10-20,1.0779159873350581,2.2971809951779516
2021-10-21,1.0761702060526064,2.254231877502567
2021-10-22,1.0601380469676474,2.2006337027446485
2021-10-25,1.0593804768940631,2.2869637985365605
2021-10-26,1.0556650915917445,2.199501884424485
2021-10-27,1.0474834180519332,2.265830143242387
2021-10-28,1.048275185960301,2.250140195476294
2021-10-29,1.0550684796990462,2.2312305489140845
2021-11-01,1.0724979020123206,2.1467068849961617
2021-11-02,1.088891752693812,2.13075508605494
2021-11-03,1.0883923230116581,2.1401497534149354
2021-11-04,1.1262409098889221,2.255148036013969
2021-11-05,1.1249409592658994,2.3612981923589547
2021-11-08,1.1356728336258528,2.3519293361957243
2021-11-09,1.1302079512411363,2.4419038546734764
2021-11-10,1.114662634931005,2.3691897258306374
2021-11-11,1.121470848530208,2.4671666831201278
2021-11-12,1.1308971066763494,2.4922770726086654
2021-11-15,1.1197558134560357,2.444292083618498
2021-11-16,1.1048521862495762,2.5795786367129505
2021-11-17,1.0968778300008262,2.5677870269627774
2021-11-18,1.1127064600500098,2.9487649570124415
2021-11-19,1.1178099194176003,2.893871840991792
2021-11-22,1.126506471341561,2.9379994787462818
